node_id,label,nom,degree,degree_centrality,pagerank,betweenness_approx_top_degree
4:14eb8beb-5181-4c72-9add-2d88d47b846f:83792,Candidat,PPBZV2511190051858,7,9.653175205129974e-05,7.588505505698316e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:66709,Candidat,PPPNR2506250033460,7,9.653175205129974e-05,7.588505505698316e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:77985,Candidat,PPPNR2509200044149,7,9.653175205129974e-05,7.588505505698316e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:66581,Candidat,PPPNR2506180032540,7,9.653175205129974e-05,7.588505505698316e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:53606,Candidat,PPBZV2502050019452,7,9.653175205129974e-05,7.588505505698316e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:60862,Candidat,PPBZV2505020027216,7,9.653175205129974e-05,7.588505505698316e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:57653,Candidat,PPBZV2506060031479,7,9.653175205129974e-05,7.588505505698316e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:80845,Candidat,PPBZV2510300049516,7,9.653175205129974e-05,7.588505505698316e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:74672,Candidat,PPBZV2509150042788,7,9.653175205129974e-05,7.588505505698316e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:56055,Candidat,PPBZV2503070022259,7,9.653175205129974e-05,7.588505505698316e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:60973,Candidat,PPBZV2505040027257,7,9.653175205129974e-05,7.588505505698316e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:81551,Candidat,PPPNR2510080046954,7,9.653175205129974e-05,7.588505505698316e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:66869,Candidat,PPPNR2508040037582,7,9.653175205129974e-05,7.588505505698316e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:79267,Candidat,PPBZV2510030046390,7,9.653175205129974e-05,7.588505505698316e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:60951,Candidat,PPBZV2505020027224,7,9.653175205129974e-05,7.588505505698316e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:66588,Candidat,PPPNR2506180032582,7,9.653175205129974e-05,7.588505505698316e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:79208,Candidat,PPBZV2510010045987,7,9.653175205129974e-05,7.588505505698316e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:79210,Candidat,PPBZV2510010046009,7,9.653175205129974e-05,7.588505505698316e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:62365,Candidat,PPBZV2505300030280,7,9.653175205129974e-05,7.588505505698316e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:5193,Compétence,contrôler un flux de production à distance,8,0.00011032200234434255,7.5878390853673216e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:64032,Candidat,PPBZV2506110031706,7,9.653175205129974e-05,7.587804870431566e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:50186,Candidat,PPBZV2501020015651,7,9.653175205129974e-05,7.587762389046385e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:66839,Candidat,PPPNR2509150043051,7,9.653175205129974e-05,7.587762389046385e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:71019,Candidat,PPBZV2508100038192,7,9.653175205129974e-05,7.587762389046385e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:76566,Candidat,PPPNR2509060041334,7,9.653175205129974e-05,7.587762389046385e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:81420,Candidat,PPPNR2510070046778,7,9.653175205129974e-05,7.587762389046385e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:50483,Candidat,PPBZV2501070016097,7,9.653175205129974e-05,7.587762389046385e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:80480,Candidat,PPBZV2510240048798,7,9.653175205129974e-05,7.587762389046385e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:75601,Candidat,PPBZV2509260045216,7,9.653175205129974e-05,7.587762389046385e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:73558,Candidat,PPPOO2509010040534,7,9.653175205129974e-05,7.587762389046385e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:83225,Candidat,PPBZV2511090050632,7,9.653175205129974e-05,7.587762389046385e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:61864,Candidat,PPBZV2505220029487,7,9.653175205129974e-05,7.587762389046385e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:57399,Candidat,PPPNR2503080022329,7,9.653175205129974e-05,7.587762389046385e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:73685,Candidat,PPBZV2509020040698,7,9.653175205129974e-05,7.587762389046385e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:57418,Candidat,PPPNR2503110022628,7,9.653175205129974e-05,7.587762389046385e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:50468,Candidat,PPBZV2501060016084,7,9.653175205129974e-05,7.587762389046385e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:79260,Candidat,PPBZV2510030046373,7,9.653175205129974e-05,7.587762389046385e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:80395,Candidat,PPBZV2510220048504,7,9.653175205129974e-05,7.587762389046385e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:73664,Candidat,PPBZV2509020040571,7,9.653175205129974e-05,7.587762389046385e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:80392,Candidat,PPBZV2510220048485,7,9.653175205129974e-05,7.587762389046385e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:73754,Candidat,PPBZV2509030040840,7,9.653175205129974e-05,7.587762389046385e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:68631,Candidat,PPBZV2507200036015,7,9.653175205129974e-05,7.587762389046385e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:68688,Candidat,PPBZV2507220036194,7,9.653175205129974e-05,7.587762389046385e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:75328,Candidat,PPBZV2509230044437,7,9.653175205129974e-05,7.587762389046385e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:76999,Candidat,PPPNR2509120042350,7,9.653175205129974e-05,7.587762389046385e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:61757,Candidat,PPBZV2505200029208,7,9.653175205129974e-05,7.587762389046385e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:61755,Candidat,PPBZV2505200029204,7,9.653175205129974e-05,7.587762389046385e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:78362,Candidat,PPPNR2509250045047,7,9.653175205129974e-05,7.587762389046385e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:61614,Candidat,PPBZV2505160028851,7,9.653175205129974e-05,7.587762389046385e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:54321,Candidat,PPBZV2502170020564,7,9.653175205129974e-05,7.587762389046385e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:86949,Candidat,PPBZV2512030053670,7,9.653175205129974e-05,7.587762389046385e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:48903,Candidat,PPPNR2501070016270,7,9.653175205129974e-05,7.587762389046385e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:75929,Candidat,PPBZV2509290045622,7,9.653175205129974e-05,7.587762389046385e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:80140,Candidat,PPBZV2510170048043,7,9.653175205129974e-05,7.587762389046385e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:82652,Candidat,PPPOO2510170048017,7,9.653175205129974e-05,7.587762389046385e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:57050,Candidat,PPBZV2503280024178,7,9.653175205129974e-05,7.587762389046385e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:87152,Candidat,PPBZV2512050053971,7,9.653175205129974e-05,7.587762389046385e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:57049,Candidat,PPBZV2503280024176,7,9.653175205129974e-05,7.587762389046385e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:79977,Candidat,PPBZV2510160047724,7,9.653175205129974e-05,7.587762389046385e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:74042,Candidat,PPBZV2509080041528,7,9.653175205129974e-05,7.587762389046385e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:80117,Candidat,PPBZV2510170048028,7,9.653175205129974e-05,7.587762389046385e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:54615,Candidat,PPBZV2502250021280,7,9.653175205129974e-05,7.587762389046385e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:49378,Candidat,PPBZV2503200023479,7,9.653175205129974e-05,7.587762389046385e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:79837,Candidat,PPBZV2510120047365,7,9.653175205129974e-05,7.587762389046385e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:75031,Candidat,PPBZV2509180043804,7,9.653175205129974e-05,7.587762389046385e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:51673,Candidat,PPBZV2501270018422,7,9.653175205129974e-05,7.587762389046385e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:61353,Candidat,PPBZV2505120028051,7,9.653175205129974e-05,7.587762389046385e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:59210,Candidat,PPBZV2504230026525,7,9.653175205129974e-05,7.587762389046385e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:51579,Candidat,PPBZV2501250018378,7,9.653175205129974e-05,7.587762389046385e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:88354,Candidat,PPBZV2512290056907,7,9.653175205129974e-05,7.587762389046385e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:64765,Candidat,PPBZV2506150032195,7,9.653175205129974e-05,7.587762389046385e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:51370,Candidat,PPBZV2501220018016,7,9.653175205129974e-05,7.587762389046385e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:64674,Candidat,PPBZV2506130031983,7,9.653175205129974e-05,7.587762389046385e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:64771,Candidat,PPBZV2506150032198,7,9.653175205129974e-05,7.587762389046385e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:88756,Candidat,PPPNR2512030053713,7,9.653175205129974e-05,7.587762389046385e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:56544,Candidat,PPBZV2503170023204,7,9.653175205129974e-05,7.587762389046385e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:88735,Candidat,PPPNR2512030053660,7,9.653175205129974e-05,7.587762389046385e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:71894,Candidat,PPBZV2508310040358,7,9.653175205129974e-05,7.587762389046385e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:84416,Candidat,PPBZV2511290053099,7,9.653175205129974e-05,7.587762389046385e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:76235,Candidat,PPPNR2509010040505,7,9.653175205129974e-05,7.587762389046385e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:76358,Candidat,PPPNR2509040040914,7,9.653175205129974e-05,7.587762389046385e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:57661,Candidat,PPBZV2505150028660,7,9.653175205129974e-05,7.587762389046385e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:50915,Candidat,PPBZV2501130016931,7,9.653175205129974e-05,7.587762389046385e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:89078,Candidat,PPPNR2512100054720,7,9.653175205129974e-05,7.587762389046385e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:65540,Candidat,PPBZV2506300033937,7,9.653175205129974e-05,7.587762389046385e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:74459,Candidat,PPBZV2509120042578,7,9.653175205129974e-05,7.587762389046385e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:50076,Candidat,PPPOO2501110016722,7,9.653175205129974e-05,7.587762389046385e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:65982,Candidat,PPPNR2506080031536,7,9.653175205129974e-05,7.587762389046385e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:53532,Candidat,PPBZV2502040019305,7,9.653175205129974e-05,7.587762389046385e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:73158,Candidat,PPPNR2508270039928,7,9.653175205129974e-05,7.587762389046385e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:84021,Candidat,PPBZV2511220052280,7,9.653175205129974e-05,7.587762389046385e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:84063,Candidat,PPBZV2511230052312,7,9.653175205129974e-05,7.587762389046385e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:84074,Candidat,PPBZV2511240052328,7,9.653175205129974e-05,7.587762389046385e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:60969,Candidat,PPBZV2505030027239,7,9.653175205129974e-05,7.587762389046385e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:80967,Candidat,PPBZV2510310049769,7,9.653175205129974e-05,7.587762389046385e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:78279,Candidat,PPPNR2509240044835,7,9.653175205129974e-05,7.587762389046385e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:83728,Candidat,PPBZV2511180051652,7,9.653175205129974e-05,7.587762389046385e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:83477,Candidat,PPBZV2511120051127,7,9.653175205129974e-05,7.587762389046385e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:74539,Candidat,PPBZV2509120042599,7,9.653175205129974e-05,7.587762389046385e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:66833,Candidat,PPPNR2508080038096,7,9.653175205129974e-05,7.587762389046385e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:50376,Candidat,PPBZV2501050015861,7,9.653175205129974e-05,7.587762389046385e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:68051,Candidat,PPBZV2507160035716,6,8.274150175825692e-05,7.5876168512472195e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:66485,Candidat,PPPNR2506260033500,7,9.653175205129974e-05,7.587486599081909e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:77935,Candidat,PPPNR2509230044414,7,9.653175205129974e-05,7.587486599081909e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:82804,Candidat,PPBOU2511180051670,7,9.653175205129974e-05,7.587486599081909e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:69665,Candidat,PPPNR2507220036178,7,9.653175205129974e-05,7.587486599081909e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:63437,Candidat,PPBZV2506030030725,7,9.653175205129974e-05,7.587486599081909e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:82422,Candidat,PPPNR2510270049092,7,9.653175205129974e-05,7.587486599081909e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:59644,Candidat,PPPNR2504230026603,7,9.653175205129974e-05,7.587486599081909e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:85890,Candidat,PPPNR2511270052892,7,9.653175205129974e-05,7.587486599081909e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:85622,Candidat,PPPNR2511210052161,7,9.653175205129974e-05,7.587486599081909e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:86434,Candidat,PPBOU2512220056508,7,9.653175205129974e-05,7.587486599081909e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:48905,Candidat,PPBZV2501030015742,7,9.653175205129974e-05,7.587378495634994e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:53019,Candidat,PPBZV2502210020972,7,9.653175205129974e-05,7.587378495634994e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:60938,Candidat,PPBZV2505160028838,7,9.653175205129974e-05,7.5873462851287e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:58371,Candidat,PPBZV2504230026604,7,9.653175205129974e-05,7.58678290059776e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:81068,Candidat,PPPNR2510020046154,7,9.653175205129974e-05,7.58678290059776e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:74566,Candidat,PPBZV2509160043086,7,9.653175205129974e-05,7.58678290059776e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:12380,Compétence,biologie computationnelle,10,0.00013790250293042817,7.586514989069072e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:57110,Candidat,PPPNR2503260024007,7,9.653175205129974e-05,7.5863641178255396e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:58119,Candidat,PPBZV2504140025677,7,9.653175205129974e-05,7.586041330414131e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:56454,Candidat,PPPNR2503120022722,7,9.653175205129974e-05,7.585783483779625e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:62715,Candidat,PPPNR2505220029440,7,9.653175205129974e-05,7.5854695247952145e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:64580,Candidat,PPBZV2506200032891,6,8.274150175825692e-05,7.585459425296429e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:63991,Candidat,PPBZV2506100031613,6,8.274150175825692e-05,7.585459425296429e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:2750,Compétence,effectuer une analyse de besoins de clients,9,0.00012411225263738536,7.584353704267322e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:78499,Candidat,PPPNR2509260045314,7,9.653175205129974e-05,7.58422292588024e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:5880,Compétence,mener des investigations préopératoires,6,8.274150175825692e-05,7.5841122064825415e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:53916,Candidat,PPPNR2502140020362,7,9.653175205129974e-05,7.583986386671757e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:77164,Candidat,PPPNR2509150042912,7,9.653175205129974e-05,7.583811032826073e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:72196,Candidat,PPPNR2508130038577,7,9.653175205129974e-05,7.583811032826073e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:72195,Candidat,PPPNR2508130038574,7,9.653175205129974e-05,7.583811032826073e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:84931,Candidat,PPPNR2511070050532,7,9.653175205129974e-05,7.583625840879278e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:62211,Candidat,PPPNR2505130028159,7,9.653175205129974e-05,7.583625840879278e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:73694,Candidat,PPBZV2509050041172,7,9.653175205129974e-05,7.583531356783607e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:84236,Candidat,PPBZV2511250052585,7,9.653175205129974e-05,7.583167713053235e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:67673,Candidat,PPBZV2507080034817,7,9.653175205129974e-05,7.583149767961123e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:68348,Candidat,PPBZV2507230036378,7,9.653175205129974e-05,7.583149767961123e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:54417,Candidat,PPPNR2502260021331,7,9.653175205129974e-05,7.583149767961123e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:62494,Candidat,PPPNR2505190028988,7,9.653175205129974e-05,7.583149767961123e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:56206,Candidat,PPPNR2503070022233,7,9.653175205129974e-05,7.583149767961123e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:79778,Candidat,PPBZV2510140047595,7,9.653175205129974e-05,7.583149767961123e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:56217,Candidat,PPPNR2503070022258,7,9.653175205129974e-05,7.583149767961123e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:4460,Compétence,techniques de merchandising,6,8.274150175825692e-05,7.583129983301302e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:85775,Candidat,PPPNR2511250052596,7,9.653175205129974e-05,7.582540373204741e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:80039,Candidat,PPBZV2510200048092,7,9.653175205129974e-05,7.5825288990101506e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:52407,Candidat,PPBZV2502060019655,7,9.653175205129974e-05,7.582518907332625e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:52428,Candidat,PPBZV2502070019703,7,9.653175205129974e-05,7.582308528978593e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:66707,Candidat,PPAUT2506270033743,7,9.653175205129974e-05,7.5820487950800045e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:64461,Candidat,PPBZV2506180032648,7,9.653175205129974e-05,7.5808486638908325e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:60314,Candidat,PPBZV2505090027820,7,9.653175205129974e-05,7.5808486638908325e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:51718,Candidat,PPPNR2501240018274,7,9.653175205129974e-05,7.5808486638908325e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:57704,Candidat,PPKOU2504090025374,7,9.653175205129974e-05,7.580577740176482e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:65695,Candidat,PPPNR2506120031918,7,9.653175205129974e-05,7.580562124954339e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:81747,Candidat,PPPNR2510140047573,7,9.653175205129974e-05,7.580288246208723e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:82985,Candidat,PPBZV2511040050087,7,9.653175205129974e-05,7.580288246208723e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:75174,Candidat,PPBZV2509230044491,7,9.653175205129974e-05,7.580288246208723e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:62858,Candidat,PPPNR2505260029750,7,9.653175205129974e-05,7.580247419677022e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:56248,Candidat,PPPNR2503070022317,7,9.653175205129974e-05,7.580228444797964e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:259,Compétence,fournir une aide humanitaire,8,0.00011032200234434255,7.580175068646139e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:66171,Candidat,PPPNR2506200032851,7,9.653175205129974e-05,7.579906657386239e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:84801,Candidat,PPPNR2511050050182,7,9.653175205129974e-05,7.579906657386239e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:82155,Candidat,PPPNR2510220048493,7,9.653175205129974e-05,7.579906657386239e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:76623,Candidat,PPPNR2509100041886,7,9.653175205129974e-05,7.579906657386239e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:84974,Candidat,PPPNR2511100050696,7,9.653175205129974e-05,7.579906657386239e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:69633,Candidat,PPPNR2507210036107,7,9.653175205129974e-05,7.579877894737574e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:51141,Candidat,PPPNR2501140017065,7,9.653175205129974e-05,7.579794000847082e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:51128,Candidat,PPPNR2501140017046,7,9.653175205129974e-05,7.579794000847082e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:49586,Candidat,PPBZV2501160017306,7,9.653175205129974e-05,7.579794000847082e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:74462,Candidat,PPBZV2509150042870,7,9.653175205129974e-05,7.579794000847082e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:89269,Candidat,PPPNR2512120055241,7,9.653175205129974e-05,7.579794000847082e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:78660,Candidat,PPAUT2509120042596,7,9.653175205129974e-05,7.579794000847082e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:68029,Candidat,PPBZV2507160035674,7,9.653175205129974e-05,7.579794000847082e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:90073,Candidat,PPAUT2512240056706,7,9.653175205129974e-05,7.579794000847082e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:50646,Candidat,PPPNR2501060016025,7,9.653175205129974e-05,7.579794000847082e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:88768,Candidat,PPPNR2512030053794,7,9.653175205129974e-05,7.579794000847082e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:68410,Candidat,PPBZV2507250036555,7,9.653175205129974e-05,7.579794000847082e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:51385,Candidat,PPPNR2501170017550,7,9.653175205129974e-05,7.579794000847082e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:51334,Candidat,PPPNR2501170017470,7,9.653175205129974e-05,7.579794000847082e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:65089,Candidat,PPPNR2506010030358,7,9.653175205129974e-05,7.579794000847082e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:77663,Candidat,PPPNR2509180043894,7,9.653175205129974e-05,7.579794000847082e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:62678,Candidat,PPPNR2505220029387,7,9.653175205129974e-05,7.579794000847082e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:57313,Candidat,PPPNR2503310024368,7,9.653175205129974e-05,7.579794000847082e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:73064,Candidat,PPPNR2508290040156,7,9.653175205129974e-05,7.579794000847082e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:59786,Candidat,PPPNR2504280026888,7,9.653175205129974e-05,7.579794000847082e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:70027,Candidat,PPPNR2507290037016,7,9.653175205129974e-05,7.579794000847082e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:54224,Candidat,PPPNR2502210020974,7,9.653175205129974e-05,7.579794000847082e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:54300,Candidat,PPPNR2502240021111,7,9.653175205129974e-05,7.579794000847082e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:78554,Candidat,PPPNR2509300045718,7,9.653175205129974e-05,7.579794000847082e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:62373,Candidat,PPPNR2505150028570,7,9.653175205129974e-05,7.579794000847082e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:85552,Candidat,PPPNR2511200052038,7,9.653175205129974e-05,7.579794000847082e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:73782,Candidat,PPBZV2509070041350,7,9.653175205129974e-05,7.579794000847082e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:83490,Candidat,PPBZV2511120051009,7,9.653175205129974e-05,7.579794000847082e-06,
